epoch,acc,f1,loss,val_acc,val_f1,val_loss
0,0.3078066914522761,0.12500348540437659,1.3050682473113742,0.30711393869288606,0.2133418814924978,1.2454693663182321
1,0.4174308137330375,0.2014835353308303,1.210459975002719,0.4415847310584153,0.22542631098684926,1.186688068286748
2,0.45493597687029336,0.20690267324349151,1.1586696306864421,0.46356275303643724,0.2051809754173076,1.1363229859833637
3,0.4622057001245312,0.22240187585083032,1.119413366045946,0.4991324465008676,0.2433106741028207,1.0886615599560008
4,0.4729450640379028,0.30084981459174853,1.0820376993702838,0.4574898785425101,0.3556829012150431,1.0641993702733497
5,0.47980173482524613,0.3217727156696808,1.0732965500282876,0.506362058993638,0.33300207559603223,1.0424327355992111
6,0.4935150764245526,0.3286056665510542,1.0561411333054562,0.4884326200115674,0.34768639226536174,1.0380894629303055
7,0.5000413052605381,0.3272850902845721,1.0574644345185422,0.5208212839791787,0.34268862946727086,1.0153192390659216
8,0.5013630731299809,0.3303336902646573,1.0451795589721975,0.5182186234817814,0.3312173902195544,1.0128427067197354
9,0.5040066088540945,0.3305408684269843,1.0410746953645948,0.5040485829959515,0.3523866781752671,1.0194737260020352
10,0.5054109872101458,0.3304468198447422,1.0402303004156503,0.525159051474841,0.3408587146108725,1.0060882375307894
11,0.5068979760441884,0.3301482617362675,1.0360972154736272,0.5147484094852516,0.3563204247735014,1.0065754108376554
12,0.5069805865541858,0.3237226027562962,1.0365841936001547,0.5309427414690573,0.3618144523276974,1.0038476246433357
13,0.5064023131011489,0.327319488752878,1.0353182630664994,0.5144592249855408,0.35605181845851963,1.0135566422951712
14,0.5121850475108806,0.3287094537899643,1.036021644593467,0.5300751879699248,0.38299220255718813,1.0012500746323236
15,0.5112763321089479,0.32409907701782625,1.0317102740688395,0.5240023134759977,0.3352428473028025,1.0006990624067065
16,0.5135068153753993,0.329087382865218,1.0310977379973394,0.5404858299595142,0.3305269184313874,1.0023559071791524
17,0.521602643538191,0.3235705880821367,1.0304409677260475,0.5384615384615384,0.34537405913244307,1.0067525842480745
18,0.5107806691474434,0.32822968555058096,1.033923608958352,0.532967032967033,0.31385249747507415,1.00500473188761
19,0.5191243288045282,0.32912290115732634,1.031715128447388,0.5561017929438982,0.37270243092725014,1.0025715312218653
20,0.5203634861652047,0.3297522742755154,1.028820579675346,0.5430884904569115,0.3450198515844593,0.9912508546857906
21,0.5239157373183329,0.33117764693850676,1.0254787827463792,0.5558126084441873,0.37270243092725014,1.0098780378087397
22,0.5242461792659976,0.33223476352301673,1.02898343963497,0.55320994794679,0.3566734695999935,1.0073957807621976
23,0.5242461792746146,0.3344254173335336,1.027880694338331,0.5566801619433198,0.3295778467380773,1.0116138947430617
24,0.5235852953337382,0.32759136180156817,1.0314996572823034,0.556390977443609,0.37270243092725014,1.0055016205447336
25,0.5220983064947715,0.33079856041540345,1.028804654244892,0.5537883169462117,0.3597126525905933,0.99937253571646
26,0.527633209420058,0.33471606852150515,1.0249883704616825,0.5228455754771544,0.35675293372641276,0.9941426260130746
27,0.5269723255050325,0.3325510113828195,1.0263559516477763,0.550028918449971,0.3471426191944963,1.0100611644786792
28,0.5277158199165144,0.3367854395345044,1.028279051382844,0.5439560439560439,0.351725798972843,0.9923637233385811
29,0.5263114415727731,0.331613278713959,1.0236963000488597,0.523423944476576,0.3674515914268891,1.0108293134260204
30,0.5260636100932519,0.3333639674494947,1.025243245501599,0.5465587044534413,0.37270243092725014,0.9935215052460714
31,0.5245766212505922,0.3364959688508673,1.0245315111456503,0.5537883169462117,0.3702511349256636,0.9944749928196432
32,0.5251548946814713,0.34032199822492415,1.0273219078446854,0.5292076344707923,0.3167678197385811,1.0066980465841542
33,0.5235026848434368,0.3305216820118891,1.032102728313476,0.5587044534412956,0.334459130821923,1.003597482616602
34,0.5277984304018919,0.33764140068721493,1.021594464773976,0.5387507229612493,0.3605792551732877,0.9923440607177377
