epoch,acc,f1,loss,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.44496136911438083,0.2668769870414838,1.1565195660045637,0.6087588613449443,0.17745285370108832,0.4890956673278265,0.38031437448825767,1.0809530829856409,0.5918171608056326,0.2820587378925763
1,0.49115228047350706,0.32681631184034277,1.0653577167013113,0.6712947861938527,0.22048683226841415,0.5094504215822001,0.33504618628491634,1.0349710307241908,0.7438889135278633,0.21808665315749237
2,0.5076846390296585,0.35794390407602505,1.02959398916515,0.6530925629988079,0.2510592340308883,0.5138121546441367,0.4128126515122686,0.9909325181034007,0.7643604314268311,0.28496655996853126
3,0.5246323834842569,0.3869990502281661,0.9967244573731631,0.6665985412927247,0.2773116224973,0.5612096538825172,0.4286499708223634,0.9665633190610652,0.694563741564716,0.3117185227830731
4,0.5332724100788576,0.4095379856176092,0.9739576568236687,0.6514988650690928,0.30198554458080995,0.5420180283753322,0.4207433488140899,0.9520816527746833,0.7153815915675383,0.30008723454858094
5,0.5335216416149546,0.4228885334235465,0.956784148167522,0.6645925697262643,0.31585943341611716,0.5175923232631512,0.4419026292576697,1.018698969633297,0.6528382144822877,0.33585344565646114
6,0.5439893661260783,0.4253131596166806,0.9469593394641476,0.677630728499541,0.3140317354847389,0.5763303283932389,0.4736718650507559,0.9215353114828879,0.7284768845633596,0.3524280312571563
7,0.5454847553401846,0.4367522298076516,0.9363351577122742,0.6683920975726556,0.328736396111988,0.5690607732900114,0.4779479621488988,0.8961364074687896,0.7293450927519458,0.3573713286926872
8,0.5602724931486086,0.4547992682569871,0.913663649961106,0.689339274651804,0.344105674173781,0.5615004360173185,0.40635785050571016,0.9332663441300566,0.7216116751339173,0.28409421332148005
9,0.5613524964741717,0.46845731722750994,0.9069793080584377,0.6773176905502163,0.36097034145710805,0.5879616165930672,0.5255370819488907,0.8723724732984114,0.7274662970664647,0.4132015121541213
10,0.5791310127207119,0.49238759569425744,0.8847121489922489,0.6913480998283903,0.3860596494167818,0.5719685954699582,0.4852599346402011,0.8855950340658955,0.7086842802417386,0.3707473104552635
