epoch,acc,f1,loss,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.26164043081527716,0.26023192091628156,11.845520092380275,0.2602319801110518,0.2602319801110518,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
1,0.2619718310056685,0.26197177148003564,11.895608397407184,0.2619718310056685,0.2619718310056685,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
2,0.2619718309785081,0.2619717714207767,11.895608422374963,0.2619718309785081,0.2619718309785081,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
3,0.2619718309785081,0.2619717714207767,11.895608488112911,0.2619718309785081,0.2619718309785081,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
4,0.26197183098097726,0.26197177147015915,11.895608439125498,0.26197183098097726,0.26197183098097726,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
5,0.2619718309612243,0.26197177152941814,11.89560844449831,0.2619718309612243,0.2619718309612243,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
6,0.26197183099579197,0.2619717715639859,11.895608432488492,0.26197183099579197,0.26197183099579197,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
7,0.2619718310031994,0.2619717714454679,11.895608458562439,0.2619718310031994,0.2619718310031994,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
8,0.2619718309661625,0.2619717714405297,11.895608450819267,0.2619718309661625,0.2619718309661625,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
9,0.2619718310031994,0.26197177152447987,11.895608458562439,0.2619718310031994,0.2619718310031994,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
10,0.261971831015545,0.2619717714109002,11.895608450345195,0.261971831015545,0.261971831015545,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
11,0.26197183100073024,0.2619717715541094,11.895608441811904,0.26197183100073024,0.26197183100073024,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
12,0.261971830976039,0.26197177149731954,11.89560843801933,0.261971830976039,0.261971830976039,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
13,0.2619718310056685,0.26197177148003564,11.895608473258662,0.2619718310056685,0.2619718310056685,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
14,0.2619718310031994,0.2619717714454679,11.895608397881256,0.2619718310031994,0.2619718310031994,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
15,0.2619718310056685,0.26197177148003564,11.895608473258662,0.2619718310056685,0.2619718310056685,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
16,0.2619718310056685,0.2619717715590476,11.89560842269101,0.2619718310056685,0.2619718310056685,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
17,0.261971831015545,0.2619717715689241,11.895608440231664,0.261971831015545,0.261971831015545,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
18,0.26197183098097726,0.2619717716281831,11.895608449239027,0.26197183098097726,0.26197183098097726,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
19,0.2619718309464095,0.2619717714207767,11.895608415737959,0.2619718309464095,0.2619718309464095,0.2737819027596449,0.2737818436390286,11.705252607571277,0.2737819027596449,0.2737819027596449
