epoch,acc,f1,loss,val_acc,val_f1,val_loss
0,0.26123916952754617,0.06742392673550117,1.7114451171838518,0.25550786844309475,0.0,1.4590025956026986
1,0.23295733202793872,0.0,1.415006572443694,0.2363376252896796,0.0,1.3836435926148138
2,0.24292954062448913,0.0,1.3742347144410172,0.27210300443680674,0.0,1.3649060053886775
3,0.30562367173938243,0.0,1.3601658168875044,0.3562231760935722,0.0,1.3529862348954906
4,0.3406898806653265,0.0,1.3493570292602084,0.36509299013065505,0.0,1.342551075303674
5,0.32973679908939063,0.0,1.3387582512566014,0.3848354793839871,0.0,1.330127702762129
6,0.34355076018142916,0.0,1.3265598720441716,0.3628040058162591,0.0,1.315007685489409
7,0.3505803498544392,0.0,1.3057398193116785,0.38111587992212465,0.0,1.2884503459384684
8,0.35613863004984486,0.0,1.2813474403909555,0.3676680973756296,0.0,1.2680509642981663
9,0.3608795161124088,0.0,1.2619233083467731,0.3742489271494793,0.0,1.2491444663087357
10,0.3702795488081747,0.000965782507428239,1.2441427582752789,0.38140200297208304,0.011746916579927328,1.2315903300379478
11,0.377145659638295,0.02657059079119246,1.2275466550618426,0.3911301860737698,0.03538118874139881,1.2167962435147963
12,0.388098741222757,0.055166293587855346,1.2130566251342234,0.39599427759903183,0.0951102311220633,1.2027529620305664
13,0.38711786824093547,0.12482227761409866,1.1994895685219933,0.38826895572767406,0.16560833664325855,1.189914262345932
14,0.38809874121788496,0.16339448111663754,1.186543274533813,0.4217453505774595,0.1797805296888679,1.1795029133686181
15,0.39921530162087643,0.1844168140526903,1.175625273852795,0.37796852657723323,0.18855551341828358,1.170282096446669
16,0.4063266307110683,0.199637222722677,1.1659132948649833,0.3957081546343447,0.2078627912996494,1.1622037683263187
17,0.42733366030073644,0.21327972587015925,1.1575249375442636,0.44062947078324183,0.20566397933062908,1.1530843597624947
18,0.4382867418693643,0.22255960593567345,1.1497358681622802,0.4311874107144592,0.23573419050512054,1.146169543232188
19,0.4410658819877733,0.23543949081984653,1.143417435240391,0.44291845502942073,0.22916154488388218,1.1415986925406176
20,0.45349027300964523,0.24876200160121575,1.1379777233410022,0.4417739628978042,0.2398511038189794,1.1362170769250786
21,0.4530815759383523,0.2500752803642843,1.1333447609225267,0.46781115890913594,0.20661877431668266,1.1334553595435124
22,0.4581494196598994,0.245072459100761,1.1296051495095103,0.4532188842139701,0.23969115196635282,1.1279923183894123
23,0.45782246198142806,0.277858113353892,1.1251716544488997,0.44463519322684564,0.2935773392646268,1.124888228517404
24,0.4602746444359819,0.2876625232068429,1.1219071331261146,0.45064377691783275,0.29469937366221594,1.1198345011054873
25,0.4639529181165946,0.2880977965782958,1.1179483186892674,0.44864091568750375,0.29329247183468893,1.1152629612512002
26,0.4659146640510054,0.27413999386349786,1.1143996697421632,0.4638054364484779,0.2943740812195558,1.1121904400455764
27,0.46566944582625625,0.2899194768592971,1.110302537772241,0.45579399151010747,0.28752368825870184,1.1084131271201312
28,0.4670590158623185,0.2877313223893841,1.1063834021289072,0.45579399151010747,0.2943740812195558,1.104217827575913
29,0.4681216282491417,0.2995783422036909,1.1030151666292318,0.463519313432628,0.3013106400917187,1.1015644137951437
30,0.47171816250282855,0.30029009249215427,1.0995343831584445,0.4669527898274778,0.29878738566444324,1.0976863777859187
31,0.47474252084842283,0.29951982718044506,1.0966449789855144,0.45979971400487407,0.3033857235282617,1.094308250622347
32,0.47204512016668376,0.3018106932594863,1.0940625270597486,0.45636623761002426,0.30522171467414744,1.0934071569142594
33,0.4735981690371097,0.29994216280687436,1.091342449246697,0.46666666679457364,0.3084501218940738,1.0896661730453863
34,0.4755599150104969,0.3022053752953815,1.0887822817212638,0.46781115892619024,0.3027267293911294,1.0865050106771685
35,0.476622527387576,0.301199108074747,1.0859704327696345,0.46666666679457364,0.3027267293911294,1.0842113295338185
36,0.4772764426909262,0.29878361095385514,1.0831028470050592,0.46895565105780684,0.3000367580437353,1.0826053535818883
37,0.48193558934605235,0.3023430751354959,1.0806123180601437,0.47868383417654786,0.3080296434771179,1.0781637957508814
38,0.4846329900375355,0.3037785352596723,1.0783088987552205,0.46838340499199854,0.2974740785292119,1.0768542420710616
39,0.4815268922674514,0.30330554298351303,1.0761289375074279,0.47668097294621886,0.31017543142701426,1.0728606842788675
40,0.48030080104870054,0.3028865129130717,1.073715329871802,0.4795422032752603,0.30437815721880895,1.0713401928821176
41,0.4794834068988066,0.30359831128378445,1.0714098647156436,0.4680972819590944,0.31017543142701426,1.0686636852774667
42,0.47981036456753384,0.30293730238946764,1.0694147858994643,0.4669527898274778,0.3046554475084736,1.066341175780617
43,0.48021906163151873,0.30175586851356034,1.0671960641224243,0.4806866954068769,0.31017543142701426,1.0642344839753681
