epoch,acc,f1,loss,val_acc,val_f1,val_loss
0,0.2668910598534197,0.014597544489250562,1.4485676484236762,0.2600574712643678,0.0,1.3842984257073239
1,0.27452590099946683,0.003511068856380479,1.381814624345045,0.2635057470579257,0.0,1.3839021570381076
2,0.28289959778310864,0.005115618191762821,1.3769618311438026,0.2600574712643678,0.0,1.3844369973259412
3,0.2949675724501191,0.0163407346828408,1.3689546984176253,0.2833333333333333,0.03169789098460099,1.3600853391077328
4,0.3273951235542978,0.037446058488383435,1.3421695543797612,0.3695402298165464,0.047035479922404234,1.3110748038894828
5,0.33658977097189197,0.04347451539004772,1.3251927389651132,0.4014367816091954,0.047035479922404234,1.2700127045313516
6,0.34258271079620856,0.041556992935910225,1.3245840621360583,0.3873563218390805,0.047035479922404234,1.2845919803641308
7,0.3444708973161987,0.04594390980080327,1.3200286010658102,0.34109195402298853,0.047035479922404234,1.2933310952679864
8,0.3377391018922101,0.047494347895437564,1.3250709818400104,0.35517241372459235,0.047035479922404234,1.2615407299721377
9,0.33642558083360236,0.04173433523285361,1.3291868530424855,0.38850574712643676,0.047035479922404234,1.2810380467053117
10,0.34734422461454745,0.04551078236638379,1.3174680061464032,0.37557471257516706,0.047035479922404234,1.2877893247823606
11,0.3409408095062841,0.04184299605143852,1.3198662745366396,0.4,0.047035479922404234,1.2688292961010987
12,0.337328626571564,0.043599258570353606,1.3194289572886202,0.385632183908046,0.047035479922404234,1.265447807586056
13,0.3474263196953137,0.04923321243460254,1.316747720239002,0.4045977010809142,0.047035479922404234,1.2600592739280614
14,0.3405303341440453,0.044598783259418795,1.3204332379889248,0.3913793103448276,0.047035479922404234,1.2688016400940116
15,0.3617108611943696,0.06529806917763414,1.2956815594552666,0.3692528736317295,0.047035479922404234,1.256946499868371
16,0.35924800923379335,0.06239549498694664,1.2918759646864715,0.38908045983862605,0.047035479922404234,1.2807639165856373
17,0.3626139069103116,0.060053200559676376,1.2895387370503602,0.3864942528050521,0.047035479922404234,1.2528603178331221
18,0.3684426566134649,0.057260253983132704,1.2916027472314944,0.3873563217705694,0.047035479922404234,1.2298403331603127
19,0.36458418853431096,0.06006616845209506,1.2937880170314968,0.35689655165562684,0.047035479922404234,1.252206834979441
20,0.36441999840703115,0.05782510443338962,1.2884629507897063,0.33764367816091956,0.047035479922404234,1.2449433798077463
21,0.35785239307239974,0.057813023270160024,1.2920052519514784,0.3919540230570168,0.047035479922404234,1.2855077379051296
22,0.3680321812830323,0.061054850327304094,1.2896212354570311,0.3870689655172414,0.047035479922404234,1.241494222893112
23,0.3684426566134649,0.061304638934012126,1.2870763217313625,0.3577586206211441,0.047035479922404234,1.2572089578913546
