epoch,acc,f1,loss,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.25730659027251856,0.0007226839350521979,1.3903519453008888,0.0013668155553054966,0.0004911993450675399,0.28080229232338577,0.0,1.3829903383992805,0.0,0.0
1,0.2577977895834287,0.0,1.3896507861718652,0.0,0.0,0.25128939828934166,0.0,1.3894164675627876,0.0,0.0
2,0.26418338105710765,0.0,1.388038921346442,0.0,0.0,0.25128939828934166,0.0,1.3879988472236262,0.0,0.0
3,0.2591895211050367,0.0,1.389223798952091,0.0,0.0,0.28080229232338577,0.0,1.3854635960734676,0.0,0.0
4,0.2579615226984512,0.0,1.3892425497779581,0.0,0.0,0.21919770774492903,0.0,1.3925948258457348,0.0,0.0
5,0.2641015145117955,0.0,1.3871015453065363,0.0,0.0,0.28080229232338577,0.0,1.3841435491184793,0.0,0.0
6,0.2625460499410399,0.0,1.3876256280486037,0.0,0.0,0.25128939828934166,0.0,1.387982390808171,0.0,0.0
7,0.2628735161491266,0.0,1.3880928541957185,0.0,0.0,0.28080229232338577,0.0,1.3894659758297283,0.0,0.0
8,0.2605812525497906,0.0,1.390658500123307,0.0,0.0,0.25128939828934166,0.0,1.39533255639937,0.0,0.0
9,0.26320098240112993,0.0,1.3875386310706996,0.0,0.0,0.24871060178751248,0.0,1.3882521529593919,0.0,0.0
10,0.26852230862838244,0.0,1.3884260754969782,0.0,0.0,0.25128939828934166,0.0,1.3876974707005016,0.0,0.0
11,0.2700777732320755,0.0,1.3883023613845038,0.0,0.0,0.25128939828934166,0.0,1.3845882350872445,0.0,0.0
12,0.2616455177974369,0.0,1.3875956607167466,0.0,0.0,0.25128939828934166,0.0,1.3953369524554058,0.0,0.0
13,0.26115431845236936,0.0,1.3877869869615522,0.0,0.0,0.25128939828934166,0.0,1.384920855647855,0.0,0.0
14,0.264019647956724,0.0,1.388571921382534,0.0,0.0,0.28080229232338577,0.0,1.3833246662145358,0.0,0.0
15,0.25714285714529694,0.0,1.3880734198121716,0.0,0.0,0.24871060178751248,0.0,1.386319026837718,0.0,0.0
16,0.25902578800221326,0.0,1.3898137924469156,0.0,0.0,0.28080229232338577,0.0,1.3843338158205791,0.0,0.0
17,0.2620548506203705,0.0,1.3907294662770706,0.0,0.0,0.28080229232338577,0.0,1.3828696730485277,0.0,0.0
18,0.2652476463291521,0.0,1.3897617152124655,0.0,0.0,0.28080229232338577,0.0,1.3843531153605113,0.0,0.0
19,0.2640196479420851,0.0,1.387697993318321,0.0,0.0,0.28080229232338577,0.0,1.3832637808725963,0.0,0.0
20,0.2649201800978872,0.0,1.3880627921795776,0.0,0.0,0.24871060178751248,0.0,1.386455441819221,0.0,0.0
21,0.2566516578112086,0.0,1.3898049445607064,0.0,0.0,0.21919770774492903,0.0,1.388934475576297,0.0,0.0
22,0.2537863283336919,0.0,1.3902183021720296,0.0,0.0,0.25128939828934166,0.0,1.3846698405066329,0.0,0.0
23,0.2617273843549482,0.0,1.39067033707388,0.0,0.0,0.24871060178751248,0.0,1.3846404320872616,0.0,0.0
24,0.2624641833835286,0.0,1.3877286522104464,0.0,0.0,0.25128939828934166,0.0,1.3862501108885494,0.0,0.0
25,0.2505116659868852,0.0,1.3915257233944869,0.0,0.0,0.25128939828934166,0.0,1.390360741424014,0.0,0.0
26,0.2582889889626536,0.0,1.3893021591559718,0.0,0.0,0.28080229232338577,0.0,1.3832306870075215,0.0,0.0
27,0.2613180515673919,0.0,1.3884941086240152,0.0,0.0,0.24871060178751248,0.0,1.3868717231859793,0.0,0.0
28,0.25927138760643226,0.0,1.3883410515377281,0.0,0.0,0.25128939828934166,0.0,1.3841877680453325,0.0,0.0
29,0.25427752766656037,0.0,1.3889129973902254,0.0,0.0,0.24871060178751248,0.0,1.3848388831731584,0.0,0.0
30,0.2596807203842293,0.0,1.3884818717684846,0.0,0.0,0.28080229232338577,0.0,1.3833651310393325,0.0,0.0
31,0.2656569791045093,0.0,1.3875106098902699,0.0,0.0,0.24871060178751248,0.0,1.3850701947608446,0.0,0.0
32,0.2558329921812002,0.0,1.3893721661019218,0.0,0.0,0.28080229232338577,0.0,1.3850264142099287,0.0,0.0
33,0.26189111751510724,0.0,1.3891023809676575,0.0,0.0,0.25128939828934166,0.0,1.390257351514603,0.0,0.0
34,0.25697912399611705,0.0,1.387602472041798,0.0,0.0,0.24871060178751248,0.0,1.3854211723906946,0.0,0.0
35,0.2631191158326395,0.0,1.389596108954996,0.0,0.0,0.24871060178751248,0.0,1.3874240808295657,0.0,0.0
36,0.26025378626484974,0.0,1.3883247476203784,0.0,0.0,0.25128939828934166,0.0,1.3852147644775303,0.0,0.0
37,0.25607859190984966,0.0,1.3879523040815986,0.0,0.0,0.28080229232338577,0.0,1.3843248341349954,0.0,0.0
38,0.26180925091367935,0.0,1.3893702033207254,0.0,0.0,0.25128939828934166,0.0,1.3896828770979086,0.0,0.0
39,0.2650839132129097,0.0,1.3872929493716346,0.0,0.0,0.28080229232338577,0.0,1.3842756228323994,0.0,0.0
40,0.25591485876066977,0.0,1.3888635344452611,0.0,0.0,0.25128939828934166,0.0,1.387935300474522,0.0,0.0
41,0.2524764634013127,0.0,1.3886289728014771,0.0,0.0,0.28080229232338577,0.0,1.3835862558004166,0.0,0.0
42,0.26197298401650276,0.0,1.388061285526402,0.0,0.0,0.25128939828934166,0.0,1.3947212788300392,0.0,0.0
43,0.2586164551804996,0.0,1.3878819202430122,0.0,0.0,0.24871060178751248,0.0,1.3872780596287682,0.0,0.0
44,0.2524764633781345,0.0,1.389773364024137,0.0,0.0,0.24871060178751248,0.0,1.3839903596479093,0.0,0.0
45,0.25501432662804596,0.0,1.3911064126771637,0.0,0.0,0.25128939828934166,0.0,1.3948343358272126,0.0,0.0
46,0.2539500613803996,0.0,1.3890238856078658,0.0,0.0,0.24871060178751248,0.0,1.3837864776737028,0.0,0.0
47,0.25607859189765064,0.0,1.3884581249169137,0.0,0.0,0.25128939828934166,0.0,1.388564088829609,0.0,0.0
48,0.26541137946613297,0.0,1.3871372607512598,0.0,0.0,0.28080229232338577,0.0,1.3842084998046087,0.0,0.0
49,0.25935325415418425,0.0,1.3881099543413373,0.0,0.0,0.28080229232338577,0.0,1.3991012735148214,0.0,0.0
50,0.25444126070350886,0.0,1.3896578136351183,0.0,0.0,0.28080229232338577,0.0,1.3837202598850502,0.0,0.0
