epoch,acc,f1,loss,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.33416314,0.046125325,1.294407321,0.340378693,0.025806987,0.39587569,0.203440412,1.140411876,0.655857579,0.121696195
1,0.436063397,0.212453505,1.120883718,0.704915555,0.132354161,0.475747894,0.301177565,1.071889292,0.712189692,0.19227418
2,0.45265953,0.311654681,1.08680898,0.691638678,0.203136669,0.481556782,0.341574083,1.042136707,0.700213239,0.227708394
3,0.46253423,0.327163576,1.060841486,0.71319095,0.214173098,0.491431891,0.368322237,1.017940633,0.764492002,0.244554168
4,0.470251431,0.334795298,1.039438739,0.75038715,0.217741266,0.499564333,0.389159361,0.995380221,0.74201811,0.265756608
5,0.483279396,0.355674852,1.023232934,0.729157505,0.239150278,0.481266338,0.332372206,0.996268813,0.739254436,0.21550973
6,0.48751141,0.379407904,1.012635326,0.706805496,0.262467845,0.523961662,0.41690364,0.972747633,0.715666049,0.295962823
7,0.501867065,0.392683167,0.998634486,0.695519063,0.277321384,0.519024107,0.393796701,0.984068922,0.704771258,0.275050828
8,0.506845905,0.389183105,0.987931157,0.673333054,0.276657539,0.526866106,0.40885566,0.962969327,0.606856114,0.309613709
9,0.518214256,0.392482498,0.972895472,0.665606706,0.281553398,0.561428987,0.426059379,0.924086205,0.677503127,0.312227709
10,0.524603767,0.406300094,0.953522478,0.655049102,0.297319724,0.582340982,0.441218331,0.927417158,0.625585454,0.34214348
11,0.535640196,0.414081863,0.94443056,0.656897713,0.30553481,0.5530061,0.438343182,0.933120107,0.626124067,0.338367703
12,0.540204132,0.417590695,0.932742946,0.661740294,0.307526346,0.560848098,0.469035816,0.908310892,0.665891656,0.363636364
13,0.545348934,0.422697677,0.922960534,0.6515223,0.316322297,0.556781877,0.434825292,0.887877354,0.679900688,0.32094104
14,0.54360634,0.436008168,0.91686385,0.660012838,0.328520455,0.546035435,0.421027937,0.882403623,0.692689452,0.303804822
15,0.540204132,0.437921481,0.910157492,0.683940364,0.325865073,0.526866106,0.440278987,0.891941442,0.641141526,0.336334592
16,0.546012779,0.443907184,0.899463971,0.686348221,0.331590739,0.566076097,0.456412533,0.883287861,0.702205769,0.339819925
17,0.545846818,0.445961813,0.894538077,0.693436687,0.332088623,0.5530061,0.436892866,0.867685888,0.721334677,0.315132152
18,0.566840926,0.451510968,0.882428824,0.708799516,0.334661024,0.584954981,0.501759888,0.852742837,0.68026391,0.399070578
19,0.573147457,0.457541,0.880718907,0.690289655,0.345116588,0.584083648,0.465579276,0.883621775,0.69006481,0.353180366
