epoch,acc,f1,loss,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.2798538448762664,0.05018699176088557,1.7296412727045194,0.2994389210878229,0.029646238166417538,0.2747093023255814,0.0,1.3849604955939359,0.0,0.0
1,0.2752864972595914,0.0056353869518950975,1.404914370863724,0.1124951492965944,0.0029064939378840725,0.2747093023255814,0.0,1.3844029221423837,0.0,0.0
2,0.2741238996844378,0.0024216040644687666,1.3918072580796226,0.05793057127938162,0.001245640259093174,0.2747093023255814,0.0,1.3844608068466187,0.0,0.0
3,0.2728782594352441,0.0019574067735569044,1.3859857762895378,0.058462043157785644,0.000996512207274539,0.2747093023255814,0.0,1.38465010343596,0.0,0.0
4,0.27287825942658206,0.0006541207549065535,1.3876277060826303,0.021258924554261906,0.0003321707357581797,0.2747093023255814,0.0,1.3848070105840993,0.0,0.0
5,0.2727952167426425,0.0004905905661799151,1.3841129080280279,0.01594419341569643,0.00024912805181863477,0.2747093023255814,0.0,1.3847897878912991,0.0,0.0
6,0.27304434479569856,0.0014668162469748266,1.3838046442292256,0.04251784974208921,0.0007473841554559044,0.2747093023255814,0.0,1.3848749975825465,0.0,0.0
7,0.2722969606476673,0.00016353018872663838,1.3842475131151586,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.3849268137022506,0.0,0.0
8,0.27279521674140506,0.0006541207549065535,1.3830679692891008,0.021258924554261906,0.0003321707357581797,0.2747093023255814,0.0,1.3848778059316236,0.0,0.0
9,0.2736256435907,0.00016353018872663838,1.3834815922220607,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.3848715488300767,0.0,0.0
10,0.27179870453660543,0.00016353018872663838,1.3842788792353415,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.3848540344903635,0.0,0.0
11,0.2719647899119091,0.00016353018872663838,1.3834959723945077,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.385020039247912,0.0,0.0
12,0.27238000332294476,0.00032706037745327675,1.384322145060039,0.010629462277130953,0.00016608536787908985,0.2747093023255814,0.0,1.3849432229995728,0.0,0.0
13,0.2717987045390803,0.00016353018872663838,1.383621182280944,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.3850690331569937,0.0,0.0
14,0.27238000332665707,0.00016353018872663838,1.3833146055282064,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.384972678783328,0.0,0.0
15,0.271798704535368,0.0,1.3832799382155132,0.0,0.0,0.2747093023255814,0.0,1.3849617841631867,0.0,0.0
16,0.27188174722796954,0.00016353018872663838,1.383105481270836,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.3849473448686822,0.0,0.0
17,0.2718817472193075,0.0,1.3833557640549907,0.0,0.0,0.2747093023255814,0.0,1.3849456875823265,0.0,0.0
18,0.27204783259584864,0.0,1.3832519152417488,0.0,0.0,0.2747093023255814,0.0,1.3850393566974373,0.0,0.0
19,0.271881747220545,0.0,1.3833223728024076,0.0,0.0,0.2747093023255814,0.0,1.3849513214687967,0.0,0.0
20,0.27138349111938254,0.0,1.384064909469802,0.0,0.0,0.2747093023255814,0.0,1.3849636249764021,0.0,0.0
21,0.27154957649221134,0.0,1.3831670187454528,0.0,0.0,0.2747093023255814,0.0,1.384920217270075,0.0,0.0
22,0.2717156618526659,0.0,1.3834839039240103,0.0,0.0,0.2747093023255814,0.0,1.3849906450094178,0.0,0.0
23,0.27188174722301983,0.0,1.383142207413689,0.0,0.0,0.2747093023255814,0.0,1.384956684223441,0.0,0.0
24,0.27188174721807007,0.0,1.3833759180871064,0.0,0.0,0.2747093023255814,0.0,1.3849902480147607,0.0,0.0
25,0.2715495764835493,0.0,1.383223411629434,0.0,0.0,0.2747093023255814,0.0,1.385023994778478,0.0,0.0
26,0.2719647899020096,0.0,1.3833800510123924,0.0,0.0,0.2747093023255814,0.0,1.384998599318571,0.0,0.0
27,0.2713834911169077,0.0,1.3833947053404667,0.0,0.0,0.2747093023255814,0.0,1.3850132143774698,0.0,0.0
28,0.272047832588424,0.0,1.3832103677058096,0.0,0.0,0.2747093023255814,0.0,1.3849267233249754,0.0,0.0
29,0.2716326191712012,0.0,1.3831641223418358,0.0,0.0,0.2747093023255814,0.0,1.3848622627036515,0.0,0.0
30,0.2722969606476673,0.0,1.3830924264578066,0.0,0.0,0.2747093023255814,0.0,1.3848523960557095,0.0,0.0
31,0.271300448435443,0.0,1.3832895092900024,0.0,0.0,0.2747093023255814,0.0,1.3848610573036726,0.0,0.0
32,0.2713834911169077,0.0,1.3831281625557295,0.0,0.0,0.2747093023255814,0.0,1.3849257386007974,0.0,0.0
33,0.27121740575150344,0.0,1.3831237113628252,0.0,0.0,0.2747093023255814,0.0,1.384933700117954,0.0,0.0
34,0.27146653380084723,0.0,1.3832253729697181,0.0,0.0,0.2747093023255814,0.0,1.3849105818327083,0.0,0.0
35,0.2726291313834254,0.0,1.3830638262465673,0.0,0.0,0.2747093023255814,0.0,1.3849559229473736,0.0,0.0
36,0.2729613021191836,0.00016353018872663838,1.383045344114343,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.3848913508792255,0.0,0.0
37,0.27395781431779614,0.00016353018872663838,1.3829220038200014,0.005314731138565476,8.304268393954493e-05,0.2747093023255814,0.0,1.3849081466364306,0.0,0.0
38,0.2730443448031232,0.0,1.384329678291222,0.0,0.0,0.2747093023255814,0.0,1.3849476819814637,0.0,0.0
