epoch,acc,f1,loss,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.26997875470091537,0.005522291953315492,1.4389860178446687,0.02899914493863149,0.003350220624285014,0.26430205963296255,0.0,1.3831172955118,0.0,0.0
1,0.2579669880723813,0.0009654668406501941,1.3856373479658919,0.03137767235035405,0.0004902761889197581,0.26430205963296255,0.0,1.3831736288572614,0.0,0.0
2,0.26417715315881907,0.0006436445604334627,1.3841098011231614,0.020918448233569364,0.0003268507926131721,0.26430205963296255,0.0,1.3836696300681177,0.0,0.0
3,0.2689982023279463,0.00032182228021673137,1.3842057496002442,0.010459224116784682,0.00016342539630658605,0.2720251716929115,0.0,1.3822346221936923,0.0,0.0
4,0.2599280928329308,0.00016091114010836568,1.3837438493718663,0.005229612058392341,8.171269815329302e-05,0.26430205963296255,0.0,1.3830009472451985,0.0,0.0
5,0.26450400392464474,0.00016091114010836568,1.3832401431723151,0.005229612058392341,8.171269815329302e-05,0.2720251716929115,0.0,1.3830189789459961,0.0,0.0
6,0.26532113091104814,0.0,1.3833653293105586,0.0,0.0,0.2720251716929115,0.0,1.3821830337598613,0.0,0.0
7,0.2580487007705346,0.0,1.3833111459512613,0.0,0.0,0.26430205963296255,0.0,1.382884737283196,0.0,0.0
8,0.26376858964613553,0.0,1.383408046466187,0.0,0.0,0.26430205963296255,0.0,1.3825340931148224,0.0,0.0
9,0.265075992814153,0.0,1.3832550650426894,0.0,0.0,0.25171624707139056,0.0,1.3830629139797639,0.0,0.0
10,0.26352345154680523,0.0,1.3831263291794873,0.0,0.0,0.25171624707139056,0.0,1.3838067281164348,0.0,0.0
11,0.26033665633100295,0.0,1.3832654246981577,0.0,0.0,0.2720251716929115,0.0,1.3826894653743682,0.0,0.0
12,0.2662199705907343,0.0,1.3832186655702885,0.0,0.0,0.26430205963296255,0.0,1.3827632782933914,0.0,0.0
13,0.26205262298004595,0.0,1.3833150945860764,0.0,0.0,0.26430205963296255,0.0,1.383095503944554,0.0,0.0
14,0.26425886583749053,0.0,1.3835028505224012,0.0,0.0,0.2720251716929115,0.0,1.3822746964286612,0.0,0.0
