epoch,acc,f1,loss,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.25996204932111094,0.001402524229461491,1.417194744677308,0.001402524544179523,0.001402524544179523,0.2653768408894023,0.0,1.383929264156453,0.0,0.0
1,0.255259467033297,0.0,1.390303205110169,0.0,0.0,0.2653768408894023,0.0,1.3940217862609767,0.0,0.0
2,0.25765200891630274,0.0,1.3894368859370465,0.0,0.0,0.26768697663569363,0.0,1.3842751175001664,0.0,0.0
3,0.2616120782138274,0.0,1.387953034791505,0.0,0.0,0.2653768408894023,0.0,1.3908282545925805,0.0,0.0
4,0.2538569424909615,0.0,1.3893761806544687,0.0,0.0,0.26768697663569363,0.0,1.3834631597586116,0.0,0.0
5,0.25855952477693145,0.0,1.388707792608467,0.0,0.0,0.2653768408894023,0.0,1.3928264448692989,0.0,0.0
6,0.2569094959124904,0.0,1.3908750829046763,0.0,0.0,0.26768697663569363,0.0,1.3832155694308874,0.0,0.0
7,0.26012705221788174,0.0,1.3893256570018073,0.0,0.0,0.2653768408894023,0.0,1.4031300992246931,0.0,0.0
8,0.2592195363308217,0.0,1.3901576183188642,0.0,0.0,0.25007219179290036,0.0,1.3883637136164133,0.0,0.0
9,0.25393944392551654,0.0,1.3895023184221538,0.0,0.0,0.25007219179290036,0.0,1.3875827550061892,0.0,0.0
10,0.2575695074608485,0.0,1.3904832893448216,0.0,0.0,0.2653768408894023,0.0,1.3947004803060763,0.0,0.0
11,0.25550697137445777,0.0,1.3919099203067569,0.0,0.0,0.2653768408894023,0.0,1.3883959957880676,0.0,0.0
12,0.2523719165109976,0.0,1.3897063179620373,0.0,0.0,0.25007219179290036,0.0,1.3850410372199538,0.0,0.0
13,0.26416962297086066,0.0,1.388747319422995,0.0,0.0,0.26768697663569363,0.0,1.387984752586182,0.0,0.0
14,0.2651596402887877,0.0,1.388777025235131,0.0,0.0,0.2653768408894023,0.0,1.3861624278879014,0.0,0.0
15,0.255919478579811,0.0,1.3904448472453308,0.0,0.0,0.25007219179290036,0.0,1.3879061104966972,0.0,0.0
16,0.2523719165208326,0.0,1.3902488240962787,0.0,0.0,0.2653768408894023,0.0,1.3865877075619413,0.0,0.0
17,0.25451695404116365,0.0,1.3895923938799215,0.0,0.0,0.2653768408894023,0.0,1.3881366393692123,0.0,0.0
18,0.26078706376808386,0.0,1.389022640137082,0.0,0.0,0.26768697663569363,0.0,1.3889826390910556,0.0,0.0
19,0.2590545334567942,0.0,1.3882990076777741,0.0,0.0,0.2653768408894023,0.0,1.3881363060444791,0.0,0.0
20,0.25773451034901373,0.0,1.389389345998192,0.0,0.0,0.2653768408894023,0.0,1.3855970652503427,0.0,0.0
21,0.25451695404116365,0.0,1.388440436817673,0.0,0.0,0.25007219179290036,0.0,1.3851743880772294,0.0,0.0
22,0.2561669829111368,0.0,1.391537568423823,0.0,0.0,0.2653768408894023,0.0,1.3858768712775473,0.0,0.0
23,0.2614470753262769,0.0,1.388648281484122,0.0,0.0,0.2653768408894023,0.0,1.4005963636071153,0.0,0.0
24,0.25311442950866314,0.0,1.3905767536273481,0.0,0.0,0.2653768408894023,0.0,1.4047757885272263,0.0,0.0
25,0.2555069713572466,0.0,1.3890465150698903,0.0,0.0,0.26768697663569363,0.0,1.3889224175046435,0.0,0.0
26,0.25963204356690917,0.0,1.3883455734856402,0.0,0.0,0.26768697663569363,0.0,1.3883679658389663,0.0,0.0
27,0.26004455080914346,0.0,1.3902638442602284,0.0,0.0,0.2653768408894023,0.0,1.3903399743752916,0.0,0.0
28,0.25996204932111094,0.0,1.3895449889846077,0.0,0.0,0.2653768408894023,0.0,1.386898057604676,0.0,0.0
29,0.26194208397540547,0.0,1.38862017651476,0.0,0.0,0.216863990772366,0.0,1.3924201992664453,0.0,0.0
30,0.2563319858392565,0.0,1.388160704651757,0.0,0.0,0.2653768408894023,0.0,1.3988080944864867,0.0,0.0
31,0.2541044468167552,0.0,1.3896016109777494,0.0,0.0,0.25007219179290036,0.0,1.390615655513227,0.0,0.0
32,0.2592195363480328,0.0,1.3915073460315421,0.0,0.0,0.26768697663569363,0.0,1.3832376728917077,0.0,0.0
33,0.2561669829148249,0.0,1.3879980129354141,0.0,0.0,0.25007219179290036,0.0,1.3848125981417068,0.0,0.0
34,0.2599620493420102,0.0,1.389461767633169,0.0,0.0,0.26768697663569363,0.0,1.3864795371627587,0.0,0.0
35,0.25583697713972386,0.0,1.3898207260214763,0.0,0.0,0.2653768408894023,0.0,1.3859747380422713,0.0,0.0
36,0.2611170695548639,0.0,1.388901513300067,0.0,0.0,0.2653768408894023,0.0,1.3876269498106857,0.0,0.0
37,0.2508868905095198,0.0,1.3912237720632699,0.0,0.0,0.26768697663569363,0.0,1.3855391009639462,0.0,0.0
38,0.25517696562640274,0.0,1.389153124898409,0.0,0.0,0.2653768408894023,0.0,1.3843482869090697,0.0,0.0
39,0.2659846547240816,0.0,1.3883313375793562,0.0,0.0,0.2653768408894023,0.0,1.3864877940325802,0.0,0.0
40,0.26449962874964983,0.0,1.3886405559530668,0.0,0.0,0.2653768408894023,0.0,1.3831421077991544,0.0,0.0
41,0.2615295767737403,0.0,1.3885817548326018,0.0,0.0,0.25007219179290036,0.0,1.3927195793694924,0.0,0.0
42,0.25831202048986285,0.0,1.390330883371054,0.0,0.0,0.25007219179290036,0.0,1.385929224327951,0.0,0.0
43,0.2573220031412017,0.0,1.39012440280074,0.0,0.0,0.2653768408894023,0.0,1.389349619811441,0.0,0.0
